snp.dists.0.8.2,variable,value,same_source
SBV007,SBV019,69,0
SBV010,SBV019,31,1
SBV011,SBV019,71,1
SBV019,SBV019,0,0
SBV021,SBV019,51,1
SBV022,SBV019,62,1
SBV023,SBV019,68,0
SBV024,SBV019,2,1
SBV025,SBV019,64,0
SBV027,SBV019,66,1
SBV029,SBV019,34,0
SBV030,SBV019,69,1
SBV032,SBV019,34,1
SBV033,SBV019,68,1
SBV035,SBV019,68,1
SBV036,SBV019,68,1
SBV037,SBV019,68,1
SBV038,SBV019,71,1
SBV039,SBV019,71,1
SBV041,SBV019,69,1
SBV042,SBV019,68,1
SBV043,SBV019,70,0
SBV044,SBV019,70,0
SBV045,SBV019,68,0
SBV046,SBV019,69,0
SBV047,SBV019,68,0
SBV048,SBV019,68,0
SBV049,SBV019,68,0
SBV050,SBV019,70,0
SBV051,SBV019,68,0
SBV052,SBV019,70,0
SBV053,SBV019,68,1
SBV054,SBV019,70,0
SBV055,SBV019,70,0
SBV056,SBV019,69,0
SBV057,SBV019,67,1
SBV058,SBV019,70,0
SBV059,SBV019,68,0
SBV060,SBV019,69,0
SBV061,SBV019,69,0
SBV062,SBV019,70,0
SBV063,SBV019,69,1
SBV064,SBV019,69,0
SBV067,SBV019,70,0
SBV068,SBV019,70,0
SBV069,SBV019,69,0
SBV070,SBV019,70,0
SBV071,SBV019,68,0
SBV072,SBV019,73,1
SBV075,SBV019,69,1
SBV076,SBV019,68,1
SBV077,SBV019,69,1
SBV078,SBV019,70,1
SBV079,SBV019,69,1
SBV080,SBV019,70,1
SBV081,SBV019,68,1
SBV082,SBV019,69,1
SBV083,SBV019,68,1
SBV084,SBV019,68,0
SBV087,SBV019,69,1
SBV088,SBV019,71,0
SBV089,SBV019,70,0
SBV090,SBV019,67,0
SBV091,SBV019,71,0
SBV092,SBV019,68,0
SBV093,SBV019,69,1
SBV094,SBV019,70,0
SBV095,SBV019,70,0
SBV096,SBV019,68,0
SBV097,SBV019,68,0
SBV098,SBV019,68,0
SBV099,SBV019,67,0
SBV100,SBV019,69,0
SBV101,SBV019,69,0
SBV102,SBV019,73,0
SBV103,SBV019,71,0
SBV104,SBV019,68,0
SBV105,SBV019,71,0
SBV106,SBV019,69,0
SBV107,SBV019,72,0
SBV108,SBV019,69,0
SBV109,SBV019,73,0
SBV110,SBV019,71,0
SBV111,SBV019,70,0
SBV112,SBV019,68,0
SBV113,SBV019,72,1
SBV114,SBV019,69,1
SBV115,SBV019,69,1
SBV116,SBV019,72,1
SBV117,SBV019,70,1
SBV118,SBV019,69,1
SBV119,SBV019,70,1
SBV121,SBV019,70,1
SBV122,SBV019,71,1
SBV123,SBV019,70,1
SBV124,SBV019,70,1
SBV125,SBV019,70,0
SBV127,SBV019,70,0
SBV128,SBV019,70,0
SBV130,SBV019,70,0
SBV132,SBV019,71,0
SBV133,SBV019,72,0
SBV134,SBV019,70,0
SBV135,SBV019,67,1
SBV136,SBV019,71,1
SBV138,SBV019,71,0
SBV139,SBV019,71,0
SBV140,SBV019,68,0
SBV141,SBV019,70,0
SBV142,SBV019,71,0
SBV143,SBV019,68,0
SBV144,SBV019,72,0
SBV145,SBV019,70,1
SBV146,SBV019,71,0
SBV147,SBV019,72,0
SBV148,SBV019,70,0
SBV150,SBV019,68,0
SBV151,SBV019,70,0
SBV152,SBV019,71,0
SBV153,SBV019,71,0
SBV156,SBV019,72,1
SBV157,SBV019,72,1
SBV158,SBV019,69,1
SBV159,SBV019,72,1
SBV160,SBV019,73,1
SBV161,SBV019,73,1
SBV162,SBV019,70,1
SBV163,SBV019,71,1
SBV164,SBV019,70,1
SBV165,SBV019,72,1
SBV166,SBV019,70,1
SBV167,SBV019,70,1
SBV168,SBV019,70,1
SBV169,SBV019,71,1
SBV170,SBV019,74,1
SBV171,SBV019,68,1
SBV172,SBV019,69,0
SBV173,SBV019,68,0
SBV174,SBV019,69,0
SBV175,SBV019,68,0
SBV176,SBV019,73,1
SBV218,SBV019,68,0
SBV234,SBV019,71,0
SBV235,SBV019,69,0
SBV240,SBV019,73,0
SBV257,SBV019,72,0
SBV269,SBV019,72,0
SBV270,SBV019,72,0
SBV271,SBV019,69,0
SBV272,SBV019,70,0
SBV273,SBV019,72,0
SBV274,SBV019,75,0
SBV275,SBV019,74,0
SBV276,SBV019,75,0
SBV277,SBV019,75,0
SBV278,SBV019,72,0
SBV279,SBV019,70,0
SBV280,SBV019,70,0
SBV281,SBV019,71,0
SBV282,SBV019,74,0
SBV283,SBV019,72,0
SBV284,SBV019,72,1
SBV285,SBV019,72,0
SBV286,SBV019,72,0
SBV287,SBV019,73,0
SBV288,SBV019,74,0
SBV289,SBV019,72,0
SBV290,SBV019,71,1
SBV291,SBV019,71,0
SBV292,SBV019,72,0
SBV293,SBV019,72,1
SBV294,SBV019,73,1
SBV295,SBV019,73,1
SBV296,SBV019,71,1
SBV297,SBV019,68,1
SBV298,SBV019,72,1
SBV299,SBV019,73,1
SBV300,SBV019,74,1
SBV301,SBV019,72,1
SBV302,SBV019,73,1
SBV305,SBV019,77,1
SBV306,SBV019,73,1
SBV307,SBV019,73,0
SBV308,SBV019,73,0
SBV310,SBV019,73,0
SBV311,SBV019,73,0
SBV312,SBV019,71,0
SBV313,SBV019,35,1
SBV314,SBV019,68,0
SBV315,SBV019,73,0
SBV316,SBV019,76,0
SBV317,SBV019,75,0
SBV318,SBV019,69,1
SBV319,SBV019,75,1
SBV320,SBV019,70,0
SBV321,SBV019,73,0
SBV322,SBV019,70,0
SBV323,SBV019,73,0
SBV324,SBV019,73,0
SBV325,SBV019,70,0
SBV326,SBV019,76,0
SBV327,SBV019,70,0
SBV328,SBV019,68,0
SBV329,SBV019,75,0
SBV330,SBV019,70,0
SBV331,SBV019,74,0
SBV332,SBV019,68,0
SBV333,SBV019,67,1
SBV334,SBV019,73,0
SBV335,SBV019,70,0
SBV336,SBV019,68,0
SBV337,SBV019,68,0
SBV338,SBV019,74,1
SBV339,SBV019,72,1
SBV340,SBV019,72,1
SBV341,SBV019,75,1
SBV343,SBV019,75,0
SBV344,SBV019,74,1
SBV345,SBV019,70,1
SBV347,SBV019,71,1
SBV348,SBV019,72,1
SBV349,SBV019,67,1
SBV350,SBV019,74,1
SBV351,SBV019,71,1
SBV352,SBV019,74,1
SBV353,SBV019,74,0
SBV354,SBV019,70,0
SBV355,SBV019,71,1
SBV356,SBV019,71,1
SBV357,SBV019,75,0
SBV358,SBV019,74,0
SBV359,SBV019,74,0
SBV361,SBV019,70,0
SBV362,SBV019,75,0
SBV363,SBV019,75,0
SBV364,SBV019,74,1
SBV365,SBV019,75,0
SBV366,SBV019,75,0
SBV367,SBV019,76,1
SBV368,SBV019,75,0
SBV369,SBV019,74,0
SBV370,SBV019,74,1
SBV371,SBV019,72,0
SBV372,SBV019,75,1
SBV373,SBV019,69,0
SBV374,SBV019,77,1
SBV375,SBV019,71,0
SBV376,SBV019,74,0
SBV005,SBV021,55,0
SBV007,SBV021,68,1
SBV010,SBV021,44,1
SBV011,SBV021,70,0
SBV019,SBV021,51,1
SBV021,SBV021,0,0
SBV022,SBV021,61,0
SBV023,SBV021,67,1
SBV024,SBV021,51,1
SBV025,SBV021,63,1
SBV027,SBV021,65,0
SBV029,SBV021,55,1
SBV030,SBV021,68,0
SBV032,SBV021,55,1
SBV033,SBV021,67,1
SBV035,SBV021,67,0
SBV036,SBV021,67,0
SBV037,SBV021,67,0
SBV038,SBV021,70,0
SBV039,SBV021,70,0
SBV041,SBV021,68,0
SBV042,SBV021,67,0
SBV043,SBV021,69,1
SBV044,SBV021,69,1
SBV045,SBV021,67,1
SBV046,SBV021,68,1
SBV047,SBV021,67,1
SBV048,SBV021,67,1
SBV049,SBV021,67,1
SBV050,SBV021,69,1
SBV051,SBV021,67,1
SBV052,SBV021,69,1
SBV053,SBV021,67,1
SBV054,SBV021,69,1
SBV055,SBV021,69,1
SBV056,SBV021,68,1
SBV057,SBV021,66,1
SBV058,SBV021,69,1
SBV059,SBV021,67,1
SBV060,SBV021,68,1
SBV061,SBV021,68,1
SBV062,SBV021,69,1
SBV063,SBV021,68,1
SBV064,SBV021,68,1
SBV067,SBV021,69,1
SBV068,SBV021,69,1
SBV069,SBV021,68,1
SBV070,SBV021,69,1
SBV071,SBV021,67,1
SBV072,SBV021,72,0
SBV075,SBV021,68,0
SBV076,SBV021,67,0
SBV077,SBV021,68,0
SBV078,SBV021,69,0
SBV079,SBV021,68,0
SBV080,SBV021,69,0
SBV081,SBV021,67,0
SBV082,SBV021,68,0
SBV083,SBV021,67,0
SBV084,SBV021,67,1
SBV087,SBV021,68,1
SBV088,SBV021,70,1
SBV089,SBV021,69,1
SBV090,SBV021,66,1
SBV091,SBV021,70,1
SBV092,SBV021,67,1
SBV093,SBV021,68,1
SBV094,SBV021,69,1
SBV095,SBV021,69,1
SBV096,SBV021,67,1
SBV097,SBV021,67,1
SBV098,SBV021,67,1
SBV099,SBV021,66,1
SBV100,SBV021,68,1
SBV101,SBV021,68,1
SBV102,SBV021,72,1
SBV103,SBV021,70,1
SBV104,SBV021,67,1
SBV105,SBV021,70,1
SBV106,SBV021,68,1
SBV107,SBV021,71,1
SBV108,SBV021,68,1
SBV109,SBV021,72,1
SBV110,SBV021,70,1
SBV111,SBV021,69,1
SBV112,SBV021,67,1
SBV113,SBV021,71,0
SBV114,SBV021,68,0
SBV115,SBV021,68,0
SBV116,SBV021,71,0
SBV117,SBV021,69,0
SBV118,SBV021,68,0
SBV119,SBV021,69,0
SBV121,SBV021,69,0
SBV122,SBV021,70,0
SBV123,SBV021,69,0
SBV124,SBV021,69,1
SBV125,SBV021,69,1
SBV127,SBV021,69,1
SBV128,SBV021,69,1
SBV130,SBV021,69,1
SBV132,SBV021,70,1
SBV133,SBV021,71,1
SBV134,SBV021,69,1
SBV135,SBV021,66,1
SBV136,SBV021,70,1
SBV138,SBV021,70,1
SBV139,SBV021,70,1
SBV140,SBV021,67,1
SBV141,SBV021,69,1
SBV142,SBV021,70,1
SBV143,SBV021,67,1
SBV144,SBV021,71,1
SBV145,SBV021,69,1
SBV146,SBV021,70,1
SBV147,SBV021,71,1
SBV148,SBV021,69,1
SBV150,SBV021,67,1
SBV151,SBV021,69,1
SBV152,SBV021,70,1
SBV153,SBV021,70,1
SBV156,SBV021,71,0
SBV157,SBV021,71,0
SBV158,SBV021,68,0
SBV159,SBV021,71,0
SBV160,SBV021,72,0
SBV161,SBV021,72,0
SBV162,SBV021,69,0
SBV163,SBV021,70,0
SBV164,SBV021,69,0
SBV165,SBV021,71,0
SBV166,SBV021,69,0
SBV167,SBV021,69,0
SBV168,SBV021,69,0
SBV169,SBV021,70,0
SBV170,SBV021,73,0
SBV171,SBV021,67,1
SBV172,SBV021,68,1
SBV173,SBV021,67,1
SBV174,SBV021,68,1
SBV175,SBV021,67,1
SBV176,SBV021,72,1
SBV218,SBV021,67,1
SBV234,SBV021,70,1
SBV235,SBV021,68,1
SBV240,SBV021,72,1
SBV257,SBV021,71,1
SBV269,SBV021,71,1
SBV270,SBV021,71,1
SBV271,SBV021,68,1
SBV272,SBV021,69,1
SBV273,SBV021,71,1
SBV274,SBV021,74,1
SBV275,SBV021,73,1
SBV276,SBV021,74,1
SBV277,SBV021,74,1
SBV278,SBV021,71,1
SBV279,SBV021,69,1
SBV280,SBV021,69,1
SBV281,SBV021,70,1
SBV282,SBV021,73,1
SBV283,SBV021,71,1
SBV284,SBV021,71,1
SBV285,SBV021,71,1
SBV286,SBV021,71,1
SBV287,SBV021,72,1
SBV288,SBV021,73,1
SBV289,SBV021,71,1
SBV290,SBV021,70,1
SBV291,SBV021,70,1
SBV292,SBV021,71,1
SBV293,SBV021,71,0
SBV294,SBV021,72,0
SBV295,SBV021,72,0
SBV296,SBV021,70,0
SBV297,SBV021,67,0
SBV298,SBV021,71,0
SBV299,SBV021,72,0
SBV300,SBV021,73,0
SBV301,SBV021,71,0
SBV302,SBV021,72,0
SBV305,SBV021,76,0
SBV306,SBV021,72,0
SBV307,SBV021,72,1
SBV308,SBV021,72,1
SBV310,SBV021,72,1
SBV311,SBV021,72,1
SBV312,SBV021,70,1
SBV313,SBV021,56,1
SBV314,SBV021,67,1
SBV315,SBV021,72,1
SBV316,SBV021,75,1
SBV317,SBV021,74,1
SBV318,SBV021,68,1
SBV319,SBV021,74,1
SBV320,SBV021,69,1
SBV321,SBV021,72,1
SBV322,SBV021,69,1
SBV323,SBV021,72,1
SBV324,SBV021,72,1
SBV325,SBV021,69,1
SBV326,SBV021,75,1
SBV327,SBV021,69,1
SBV328,SBV021,67,1
SBV329,SBV021,74,1
SBV330,SBV021,69,1
SBV331,SBV021,73,1
SBV332,SBV021,67,1
SBV333,SBV021,66,1
SBV334,SBV021,72,1
SBV335,SBV021,69,1
SBV336,SBV021,67,1
SBV337,SBV021,67,1
SBV338,SBV021,73,0
SBV339,SBV021,71,0
SBV340,SBV021,71,0
SBV341,SBV021,74,0
SBV343,SBV021,74,1
SBV344,SBV021,73,0
SBV345,SBV021,69,1
SBV347,SBV021,70,0
SBV348,SBV021,71,1
SBV349,SBV021,66,0
SBV350,SBV021,73,0
SBV351,SBV021,70,0
SBV352,SBV021,73,1
SBV353,SBV021,73,1
SBV354,SBV021,69,1
SBV355,SBV021,70,1
SBV356,SBV021,70,0
SBV357,SBV021,74,1
SBV358,SBV021,73,1
SBV359,SBV021,73,1
SBV361,SBV021,69,1
SBV362,SBV021,74,1
SBV363,SBV021,74,1
SBV364,SBV021,73,0
SBV365,SBV021,74,1
SBV366,SBV021,74,1
SBV367,SBV021,75,0
SBV368,SBV021,74,1
SBV369,SBV021,73,1
SBV370,SBV021,73,1
SBV371,SBV021,71,1
SBV372,SBV021,74,0
SBV373,SBV021,68,1
SBV374,SBV021,76,1
SBV375,SBV021,70,1
SBV376,SBV021,73,1
SBV005,SBV022,30,0
SBV007,SBV022,15,1
SBV010,SBV022,55,1
SBV011,SBV022,77,0
SBV019,SBV022,62,1
SBV021,SBV022,61,0
SBV022,SBV022,0,0
SBV023,SBV022,14,1
SBV024,SBV022,62,1
SBV025,SBV022,10,1
SBV027,SBV022,12,0
SBV029,SBV022,66,1
SBV030,SBV022,15,0
SBV032,SBV022,66,1
SBV033,SBV022,14,1
SBV035,SBV022,14,0
SBV036,SBV022,14,0
SBV037,SBV022,14,0
SBV038,SBV022,17,0
SBV039,SBV022,17,0
SBV041,SBV022,15,0
SBV042,SBV022,14,0
SBV043,SBV022,16,1
SBV044,SBV022,16,1
SBV045,SBV022,14,1
SBV046,SBV022,15,1
SBV047,SBV022,14,1
SBV048,SBV022,14,1
SBV049,SBV022,14,1
SBV050,SBV022,16,1
SBV051,SBV022,14,1
SBV052,SBV022,16,1
SBV053,SBV022,14,1
SBV054,SBV022,16,1
SBV055,SBV022,16,1
SBV056,SBV022,15,1
SBV057,SBV022,13,1
SBV058,SBV022,16,1
SBV059,SBV022,14,1
SBV060,SBV022,15,1
SBV061,SBV022,15,1
SBV062,SBV022,16,1
SBV063,SBV022,15,1
SBV064,SBV022,15,1
SBV067,SBV022,16,1
SBV068,SBV022,16,1
SBV069,SBV022,15,1
SBV070,SBV022,16,1
SBV071,SBV022,14,1
SBV072,SBV022,19,0
SBV075,SBV022,15,0
SBV076,SBV022,14,0
SBV077,SBV022,15,0
SBV078,SBV022,16,0
SBV079,SBV022,15,0
SBV080,SBV022,16,0
SBV081,SBV022,14,0
SBV082,SBV022,15,0
SBV083,SBV022,14,0
SBV084,SBV022,14,1
SBV087,SBV022,15,1
SBV088,SBV022,17,1
SBV089,SBV022,16,1
SBV090,SBV022,13,1
SBV091,SBV022,17,1
SBV092,SBV022,14,1
SBV093,SBV022,15,1
SBV094,SBV022,16,1
SBV095,SBV022,16,1
SBV096,SBV022,14,1
SBV097,SBV022,14,1
SBV098,SBV022,14,1
SBV099,SBV022,13,1
SBV100,SBV022,15,1
SBV101,SBV022,15,1
SBV102,SBV022,19,1
SBV103,SBV022,17,1
SBV104,SBV022,14,1
SBV105,SBV022,17,1
SBV106,SBV022,15,1
SBV107,SBV022,18,1
SBV108,SBV022,15,1
SBV109,SBV022,19,1
SBV110,SBV022,17,1
SBV111,SBV022,16,1
SBV112,SBV022,14,1
SBV113,SBV022,18,0
SBV114,SBV022,15,0
SBV115,SBV022,15,0
SBV116,SBV022,18,0
SBV117,SBV022,16,0
SBV118,SBV022,15,0
SBV119,SBV022,16,0
SBV121,SBV022,16,0
SBV122,SBV022,17,0
SBV123,SBV022,16,0
SBV124,SBV022,16,1
SBV125,SBV022,16,1
SBV127,SBV022,16,1
SBV128,SBV022,16,1
SBV130,SBV022,16,1
SBV132,SBV022,17,1
SBV133,SBV022,18,1
SBV134,SBV022,16,1
SBV135,SBV022,13,1
SBV136,SBV022,17,1
SBV138,SBV022,17,1
SBV139,SBV022,17,1
SBV140,SBV022,14,1
SBV141,SBV022,16,1
SBV142,SBV022,17,1
SBV143,SBV022,14,1
SBV144,SBV022,18,1
SBV145,SBV022,16,1
SBV146,SBV022,17,1
SBV147,SBV022,18,1
SBV148,SBV022,16,1
SBV150,SBV022,14,1
SBV151,SBV022,16,1
SBV152,SBV022,17,1
SBV153,SBV022,17,1
SBV156,SBV022,18,0
SBV157,SBV022,18,0
SBV158,SBV022,15,0
SBV159,SBV022,18,0
SBV160,SBV022,19,0
SBV161,SBV022,19,0
SBV162,SBV022,16,0
SBV163,SBV022,17,0
SBV164,SBV022,16,0
SBV165,SBV022,18,0
SBV166,SBV022,16,0
SBV167,SBV022,16,0
SBV168,SBV022,16,0
SBV169,SBV022,17,0
SBV170,SBV022,20,0
SBV171,SBV022,14,1
SBV172,SBV022,15,1
SBV173,SBV022,14,1
SBV174,SBV022,15,1
SBV175,SBV022,14,1
SBV176,SBV022,19,1
SBV218,SBV022,14,1
SBV234,SBV022,17,1
SBV235,SBV022,15,1
SBV240,SBV022,19,1
SBV257,SBV022,18,1
SBV269,SBV022,18,1
SBV270,SBV022,18,1
SBV271,SBV022,15,1
SBV272,SBV022,16,1
SBV273,SBV022,18,1
SBV274,SBV022,21,1
SBV275,SBV022,20,1
SBV276,SBV022,21,1
SBV277,SBV022,21,1
SBV278,SBV022,18,1
SBV279,SBV022,16,1
SBV280,SBV022,16,1
SBV281,SBV022,17,1
SBV282,SBV022,20,1
SBV283,SBV022,18,1
SBV284,SBV022,18,1
SBV285,SBV022,18,1
SBV286,SBV022,18,1
SBV287,SBV022,19,1
SBV288,SBV022,20,1
SBV289,SBV022,18,1
SBV290,SBV022,17,1
SBV291,SBV022,17,1
SBV292,SBV022,18,1
SBV293,SBV022,18,0
SBV294,SBV022,19,0
SBV295,SBV022,19,0
SBV296,SBV022,17,0
SBV297,SBV022,14,0
SBV298,SBV022,18,0
SBV299,SBV022,19,0
SBV300,SBV022,20,0
SBV301,SBV022,18,0
SBV302,SBV022,19,0
SBV305,SBV022,23,0
SBV306,SBV022,19,0
SBV307,SBV022,19,1
SBV308,SBV022,19,1
SBV310,SBV022,19,1
SBV311,SBV022,19,1
SBV312,SBV022,17,1
SBV313,SBV022,67,1
SBV314,SBV022,14,1
SBV315,SBV022,19,1
SBV316,SBV022,22,1
SBV317,SBV022,21,1
SBV318,SBV022,15,1
SBV319,SBV022,21,1
SBV320,SBV022,16,1
SBV321,SBV022,19,1
SBV322,SBV022,16,1
SBV323,SBV022,19,1
SBV324,SBV022,19,1
SBV325,SBV022,16,1
SBV326,SBV022,22,1
SBV327,SBV022,16,1
SBV328,SBV022,14,1
SBV329,SBV022,21,1
SBV330,SBV022,16,1
SBV331,SBV022,20,1
SBV332,SBV022,14,1
SBV333,SBV022,13,1
SBV334,SBV022,19,1
SBV335,SBV022,16,1
SBV336,SBV022,14,1
SBV337,SBV022,14,1
SBV338,SBV022,20,0
SBV339,SBV022,18,0
SBV340,SBV022,18,0
SBV341,SBV022,21,0
SBV343,SBV022,21,1
SBV344,SBV022,20,0
SBV345,SBV022,16,1
SBV347,SBV022,17,0
SBV348,SBV022,18,1
SBV349,SBV022,13,0
SBV350,SBV022,20,0
SBV351,SBV022,17,0
SBV352,SBV022,20,1
SBV353,SBV022,20,1
SBV354,SBV022,16,1
SBV355,SBV022,17,1
SBV356,SBV022,17,0
SBV357,SBV022,21,1
SBV358,SBV022,20,1
SBV359,SBV022,20,1
SBV361,SBV022,16,1
SBV362,SBV022,21,1
SBV363,SBV022,21,1
SBV364,SBV022,20,0
SBV365,SBV022,21,1
SBV366,SBV022,21,1
SBV367,SBV022,22,0
SBV368,SBV022,21,1
SBV369,SBV022,20,1
SBV370,SBV022,20,1
SBV371,SBV022,18,1
SBV372,SBV022,21,0
SBV373,SBV022,15,1
SBV374,SBV022,23,1
SBV375,SBV022,17,1
SBV376,SBV022,20,1
SBV005,SBV023,36,1
SBV007,SBV023,3,0
SBV010,SBV023,61,1
SBV011,SBV023,83,1
SBV019,SBV023,68,0
SBV021,SBV023,67,1
SBV022,SBV023,14,1
SBV023,SBV023,0,0
SBV024,SBV023,68,1
SBV025,SBV023,4,0
SBV027,SBV023,2,1
SBV029,SBV023,72,0
SBV030,SBV023,5,1
SBV032,SBV023,72,1
SBV033,SBV023,4,1
SBV035,SBV023,2,1
SBV036,SBV023,2,1
SBV037,SBV023,4,1
SBV038,SBV023,5,1
SBV039,SBV023,3,1
SBV041,SBV023,1,1
SBV042,SBV023,2,1
SBV043,SBV023,2,0
SBV044,SBV023,2,0
SBV045,SBV023,0,0
SBV046,SBV023,1,0
SBV047,SBV023,0,0
SBV048,SBV023,0,0
SBV049,SBV023,0,0
SBV050,SBV023,2,0
SBV051,SBV023,0,0
SBV052,SBV023,2,0
SBV053,SBV023,4,1
SBV054,SBV023,4,0
SBV055,SBV023,2,0
SBV056,SBV023,3,0
SBV057,SBV023,1,1
SBV058,SBV023,4,0
SBV059,SBV023,0,0
SBV060,SBV023,5,0
SBV061,SBV023,3,0
SBV062,SBV023,4,0
SBV063,SBV023,1,1
SBV064,SBV023,3,0
SBV067,SBV023,2,0
SBV068,SBV023,4,0
SBV069,SBV023,1,0
SBV070,SBV023,4,0
SBV071,SBV023,0,0
SBV072,SBV023,9,1
SBV075,SBV023,1,1
SBV076,SBV023,0,1
SBV077,SBV023,1,1
SBV078,SBV023,4,1
SBV079,SBV023,1,1
SBV080,SBV023,4,1
SBV081,SBV023,0,1
SBV082,SBV023,1,1
SBV083,SBV023,0,1
SBV084,SBV023,0,0
SBV087,SBV023,1,1
SBV088,SBV023,5,0
SBV089,SBV023,2,0
SBV090,SBV023,3,0
SBV091,SBV023,5,0
SBV092,SBV023,4,0
SBV093,SBV023,3,1
SBV094,SBV023,2,0
SBV095,SBV023,2,0
SBV096,SBV023,0,0
SBV097,SBV023,0,0
SBV098,SBV023,0,0
SBV099,SBV023,3,0
SBV100,SBV023,1,0
SBV101,SBV023,1,0
SBV102,SBV023,7,0
SBV103,SBV023,5,0
SBV104,SBV023,2,0
SBV105,SBV023,3,0
SBV106,SBV023,1,0
SBV107,SBV023,6,0
SBV108,SBV023,1,0
SBV109,SBV023,5,0
SBV110,SBV023,5,0
SBV111,SBV023,2,0
SBV112,SBV023,0,0
SBV113,SBV023,4,1
SBV114,SBV023,1,1
SBV115,SBV023,1,1
SBV116,SBV023,6,1
SBV117,SBV023,2,1
SBV118,SBV023,1,1
SBV119,SBV023,4,1
SBV121,SBV023,2,1
SBV122,SBV023,3,1
SBV123,SBV023,2,1
SBV124,SBV023,2,1
SBV125,SBV023,2,0
SBV127,SBV023,4,0
SBV128,SBV023,2,0
SBV130,SBV023,2,0
SBV132,SBV023,3,0
SBV133,SBV023,4,0
SBV134,SBV023,2,0
SBV135,SBV023,3,1
SBV136,SBV023,3,1
SBV138,SBV023,3,0
SBV139,SBV023,3,0
SBV140,SBV023,0,0
SBV141,SBV023,2,0
SBV142,SBV023,3,0
SBV143,SBV023,0,0
SBV144,SBV023,4,0
SBV145,SBV023,2,1
SBV146,SBV023,3,0
SBV147,SBV023,6,0
SBV148,SBV023,2,0
SBV150,SBV023,0,0
SBV151,SBV023,4,0
SBV152,SBV023,3,0
SBV153,SBV023,3,0
SBV156,SBV023,4,1
SBV157,SBV023,4,1
SBV158,SBV023,1,1
SBV159,SBV023,4,1
SBV160,SBV023,5,1
SBV161,SBV023,7,1
SBV162,SBV023,2,1
SBV163,SBV023,3,1
SBV164,SBV023,2,1
SBV165,SBV023,6,1
SBV166,SBV023,2,1
SBV167,SBV023,2,1
SBV168,SBV023,2,1
SBV169,SBV023,3,1
SBV170,SBV023,8,1
SBV171,SBV023,0,1
SBV172,SBV023,1,0
SBV173,SBV023,0,0
SBV174,SBV023,1,0
SBV175,SBV023,0,0
SBV176,SBV023,7,1
SBV218,SBV023,4,0
SBV234,SBV023,3,0
SBV235,SBV023,1,0
SBV240,SBV023,5,0
SBV257,SBV023,4,0
SBV269,SBV023,6,0
SBV270,SBV023,8,0
SBV271,SBV023,5,0
SBV272,SBV023,2,0
SBV273,SBV023,8,0
SBV274,SBV023,11,0
SBV275,SBV023,10,0
SBV276,SBV023,11,0
SBV277,SBV023,9,0
SBV278,SBV023,4,0
SBV279,SBV023,2,0
SBV280,SBV023,2,0
SBV281,SBV023,3,0
SBV282,SBV023,6,0
SBV283,SBV023,4,0
SBV284,SBV023,8,1
SBV285,SBV023,4,0
SBV286,SBV023,8,0
SBV287,SBV023,5,0
SBV288,SBV023,6,0
SBV289,SBV023,8,0
SBV290,SBV023,7,1
SBV291,SBV023,3,0
SBV292,SBV023,8,0
SBV293,SBV023,4,1
SBV294,SBV023,5,1
SBV295,SBV023,9,1
SBV296,SBV023,3,1
SBV297,SBV023,0,1
SBV298,SBV023,4,1
SBV299,SBV023,5,1
SBV300,SBV023,6,1
SBV301,SBV023,8,1
SBV302,SBV023,5,1
SBV305,SBV023,11,1
SBV306,SBV023,9,1
SBV307,SBV023,9,0
SBV308,SBV023,5,0
SBV310,SBV023,9,0
SBV311,SBV023,7,0
SBV312,SBV023,7,0
SBV313,SBV023,73,1
SBV314,SBV023,4,0
SBV315,SBV023,5,0
SBV316,SBV023,12,0
SBV317,SBV023,7,0
SBV318,SBV023,5,1
SBV319,SBV023,11,1
SBV320,SBV023,6,0
SBV321,SBV023,5,0
SBV322,SBV023,2,0
SBV323,SBV023,5,0
SBV324,SBV023,5,0
SBV325,SBV023,6,0
SBV326,SBV023,8,0
SBV327,SBV023,6,0
SBV328,SBV023,4,0
SBV329,SBV023,7,0
SBV330,SBV023,6,0
SBV331,SBV023,10,0
SBV332,SBV023,0,0
SBV333,SBV023,3,1
SBV334,SBV023,9,0
SBV335,SBV023,6,0
SBV336,SBV023,4,0
SBV337,SBV023,0,0
SBV338,SBV023,10,1
SBV339,SBV023,8,1
SBV340,SBV023,8,1
SBV341,SBV023,11,1
SBV343,SBV023,11,0
SBV344,SBV023,6,1
SBV345,SBV023,2,1
SBV347,SBV023,3,1
SBV348,SBV023,4,1
SBV349,SBV023,3,1
SBV350,SBV023,8,1
SBV351,SBV023,7,1
SBV352,SBV023,10,1
SBV353,SBV023,6,0
SBV354,SBV023,6,0
SBV355,SBV023,3,1
SBV356,SBV023,3,1
SBV357,SBV023,7,0
SBV358,SBV023,6,0
SBV359,SBV023,6,0
SBV361,SBV023,2,0
SBV362,SBV023,7,0
SBV363,SBV023,11,0
SBV364,SBV023,10,1
SBV365,SBV023,7,0
SBV366,SBV023,7,0
SBV367,SBV023,8,1
SBV368,SBV023,11,0
SBV369,SBV023,6,0
SBV370,SBV023,10,1
SBV371,SBV023,8,0
SBV372,SBV023,7,1
SBV373,SBV023,5,0
SBV374,SBV023,13,1
SBV375,SBV023,3,0
SBV376,SBV023,10,0
SBV005,SBV024,56,1
SBV007,SBV024,69,1
SBV010,SBV024,31,1
