snp.dists.0.8.2,ST1,variable,ST2,value
SGV007,516,SGV048,654,26243
SGV008,516,SGV048,654,28341
SGV009,516,SGV048,654,27944
SGV010,516,SGV048,654,28340
SGV011,516,SGV048,654,28238
SGV012,516,SGV048,654,26325
SGV013,516,SGV048,654,28315
SGV014,516,SGV048,654,26325
SGV016,516,SGV048,654,28074
SGV017,516,SGV048,654,28389
SGV018,2227,SGV048,654,294
SGV019,516,SGV048,654,28321
SGV020,516,SGV048,654,26166
SGV021,654,SGV048,654,13
SGV022,654,SGV048,654,12
SGV023,654,SGV048,654,16
SGV025,654,SGV048,654,13
SGV026,654,SGV048,654,13
SGV027,0,SGV048,654,16
SGV028,654,SGV048,654,16
SGV029,654,SGV048,654,13
SGV030,654,SGV048,654,18
SGV031,654,SGV048,654,16
SGV032,654,SGV048,654,18
SGV033,654,SGV048,654,17
SGV034,654,SGV048,654,19
SGV035,654,SGV048,654,13
SGV036,654,SGV048,654,13
SGV037,654,SGV048,654,16
SGV038,654,SGV048,654,19
SGV039,654,SGV048,654,12
SGV040,654,SGV048,654,20
SGV041,654,SGV048,654,16
SGV042,654,SGV048,654,17
SGV043,654,SGV048,654,19
SGV044,654,SGV048,654,17
SGV045,654,SGV048,654,20
SGV046,654,SGV048,654,0
SGV047,654,SGV048,654,21
SGV048,654,SGV048,654,0
SGV049,654,SGV048,654,18
SGV050,654,SGV048,654,12
SGV051,654,SGV048,654,21
SGV052,654,SGV048,654,11
SGV053,654,SGV048,654,12
SGV054,654,SGV048,654,13
SGV055,654,SGV048,654,13
SGV056,654,SGV048,654,13
SGV057,654,SGV048,654,11
SGV058,654,SGV048,654,11
SGV059,654,SGV048,654,9
SGV060,654,SGV048,654,24
SGV061,654,SGV048,654,22
SGV062,654,SGV048,654,10
SGV063,654,SGV048,654,16
SGV064,654,SGV048,654,20
SGV065,654,SGV048,654,17
SGV066,654,SGV048,654,17
SGV067,654,SGV048,654,3
SGV068,654,SGV048,654,22
SGV069,654,SGV048,654,21
SGV070,654,SGV048,654,12
SGV071,654,SGV048,654,9
SGV072,654,SGV048,654,17
SGV073,654,SGV048,654,12
SGV075,654,SGV048,654,10
SGV077,654,SGV048,654,9
SGV078,654,SGV048,654,10
SGV079,654,SGV048,654,23
SGV080,654,SGV048,654,13
SGV081,0,SGV048,654,11
SGV082,0,SGV048,654,17
SGV002,516,SGV049,654,28410
SGV003,516,SGV049,654,28407
SGV004,654,SGV049,654,102
SGV005,516,SGV049,654,28286
SGV006,516,SGV049,654,29049
SGV007,516,SGV049,654,26307
SGV008,516,SGV049,654,28404
SGV009,516,SGV049,654,28008
SGV010,516,SGV049,654,28403
SGV011,516,SGV049,654,28302
SGV012,516,SGV049,654,26391
SGV013,516,SGV049,654,28379
SGV014,516,SGV049,654,26391
SGV016,516,SGV049,654,28081
SGV017,516,SGV049,654,28453
SGV018,2227,SGV049,654,292
SGV019,516,SGV049,654,28385
SGV020,516,SGV049,654,26175
SGV021,654,SGV049,654,14
SGV022,654,SGV049,654,16
SGV023,654,SGV049,654,8
SGV025,654,SGV049,654,14
SGV026,654,SGV049,654,14
SGV027,0,SGV049,654,8
SGV028,654,SGV049,654,2
SGV029,654,SGV049,654,15
SGV030,654,SGV049,654,19
SGV031,654,SGV049,654,8
SGV032,654,SGV049,654,10
SGV033,654,SGV049,654,18
SGV034,654,SGV049,654,5
SGV035,654,SGV049,654,14
SGV036,654,SGV049,654,14
SGV037,654,SGV049,654,17
SGV038,654,SGV049,654,11
SGV039,654,SGV049,654,13
SGV040,654,SGV049,654,13
SGV041,654,SGV049,654,17
SGV042,654,SGV049,654,17
SGV043,654,SGV049,654,20
SGV044,654,SGV049,654,18
SGV045,654,SGV049,654,6
SGV046,654,SGV049,654,18
SGV047,654,SGV049,654,22
SGV048,654,SGV049,654,18
SGV049,654,SGV049,654,0
SGV050,654,SGV049,654,16
SGV051,654,SGV049,654,13
SGV052,654,SGV049,654,15
SGV053,654,SGV049,654,16
SGV054,654,SGV049,654,14
SGV055,654,SGV049,654,17
SGV056,654,SGV049,654,17
SGV057,654,SGV049,654,15
SGV058,654,SGV049,654,15
SGV059,654,SGV049,654,13
SGV060,654,SGV049,654,10
SGV061,654,SGV049,654,22
SGV062,654,SGV049,654,15
SGV063,654,SGV049,654,17
SGV064,654,SGV049,654,12
SGV065,654,SGV049,654,17
SGV066,654,SGV049,654,18
SGV067,654,SGV049,654,19
SGV068,654,SGV049,654,23
SGV069,654,SGV049,654,13
SGV070,654,SGV049,654,16
SGV071,654,SGV049,654,9
SGV072,654,SGV049,654,3
SGV073,654,SGV049,654,16
SGV075,654,SGV049,654,14
SGV077,654,SGV049,654,15
SGV078,654,SGV049,654,14
SGV079,654,SGV049,654,15
SGV080,654,SGV049,654,17
SGV081,0,SGV049,654,9
SGV082,0,SGV049,654,17
SGV002,516,SGV050,654,28412
SGV003,516,SGV050,654,28409
SGV004,654,SGV050,654,102
SGV005,516,SGV050,654,28288
SGV006,516,SGV050,654,29050
SGV007,516,SGV050,654,26309
SGV008,516,SGV050,654,28406
SGV009,516,SGV050,654,28010
SGV010,516,SGV050,654,28405
SGV011,516,SGV050,654,28304
SGV012,516,SGV050,654,26393
SGV013,516,SGV050,654,28381
SGV014,516,SGV050,654,26393
SGV016,516,SGV050,654,28083
SGV017,516,SGV050,654,28455
SGV018,2227,SGV050,654,292
SGV019,516,SGV050,654,28387
SGV020,516,SGV050,654,26177
SGV021,654,SGV050,654,12
SGV022,654,SGV050,654,10
SGV023,654,SGV050,654,14
SGV025,654,SGV050,654,12
SGV026,654,SGV050,654,12
SGV027,0,SGV050,654,13
SGV028,654,SGV050,654,14
SGV029,654,SGV050,654,12
SGV030,654,SGV050,654,17
SGV031,654,SGV050,654,14
SGV032,654,SGV050,654,16
SGV033,654,SGV050,654,16
SGV034,654,SGV050,654,17
SGV035,654,SGV050,654,12
SGV036,654,SGV050,654,12
SGV037,654,SGV050,654,15
SGV038,654,SGV050,654,17
SGV039,654,SGV050,654,11
SGV040,654,SGV050,654,19
SGV041,654,SGV050,654,15
SGV042,654,SGV050,654,15
SGV043,654,SGV050,654,18
SGV044,654,SGV050,654,16
SGV045,654,SGV050,654,18
SGV046,654,SGV050,654,12
SGV047,654,SGV050,654,20
SGV048,654,SGV050,654,12
SGV049,654,SGV050,654,16
SGV050,654,SGV050,654,0
SGV051,654,SGV050,654,19
SGV052,654,SGV050,654,9
SGV053,654,SGV050,654,10
SGV054,654,SGV050,654,12
SGV055,654,SGV050,654,11
SGV056,654,SGV050,654,11
SGV057,654,SGV050,654,9
SGV058,654,SGV050,654,9
SGV059,654,SGV050,654,7
SGV060,654,SGV050,654,22
SGV061,654,SGV050,654,20
SGV062,654,SGV050,654,9
SGV063,654,SGV050,654,15
SGV064,654,SGV050,654,18
SGV065,654,SGV050,654,15
SGV066,654,SGV050,654,16
SGV067,654,SGV050,654,13
SGV068,654,SGV050,654,21
SGV069,654,SGV050,654,19
SGV070,654,SGV050,654,10
SGV071,654,SGV050,654,7
SGV072,654,SGV050,654,15
SGV073,654,SGV050,654,10
SGV075,654,SGV050,654,8
SGV077,654,SGV050,654,9
SGV078,654,SGV050,654,8
SGV079,654,SGV050,654,21
SGV080,654,SGV050,654,11
SGV081,0,SGV050,654,9
SGV082,0,SGV050,654,15
SGV002,516,SGV051,654,28413
SGV003,516,SGV051,654,28410
SGV004,654,SGV051,654,104
SGV005,516,SGV051,654,28288
SGV006,516,SGV051,654,29051
SGV007,516,SGV051,654,26308
SGV008,516,SGV051,654,28406
SGV009,516,SGV051,654,28011
SGV010,516,SGV051,654,28404
SGV011,516,SGV051,654,28304
SGV012,516,SGV051,654,26392
SGV013,516,SGV051,654,28382
SGV014,516,SGV051,654,26391
SGV016,516,SGV051,654,28085
SGV017,516,SGV051,654,28457
SGV018,2227,SGV051,654,294
SGV019,516,SGV051,654,28388
SGV020,516,SGV051,654,26176
SGV021,654,SGV051,654,17
SGV022,654,SGV051,654,19
SGV023,654,SGV051,654,9
SGV025,654,SGV051,654,17
SGV026,654,SGV051,654,17
SGV027,0,SGV051,654,9
SGV028,654,SGV051,654,11
SGV029,654,SGV051,654,18
SGV030,654,SGV051,654,21
SGV031,654,SGV051,654,7
SGV032,654,SGV051,654,9
SGV033,654,SGV051,654,21
SGV034,654,SGV051,654,14
SGV035,654,SGV051,654,17
SGV036,654,SGV051,654,17
SGV037,654,SGV051,654,20
SGV038,654,SGV051,654,12
SGV039,654,SGV051,654,16
SGV040,654,SGV051,654,10
SGV041,654,SGV051,654,20
SGV042,654,SGV051,654,20
SGV043,654,SGV051,654,23
SGV044,654,SGV051,654,21
SGV045,654,SGV051,654,15
SGV046,654,SGV051,654,21
SGV047,654,SGV051,654,25
SGV048,654,SGV051,654,21
SGV049,654,SGV051,654,13
SGV050,654,SGV051,654,19
SGV051,654,SGV051,654,0
SGV052,654,SGV051,654,18
SGV053,654,SGV051,654,19
SGV054,654,SGV051,654,17
SGV055,654,SGV051,654,20
SGV056,654,SGV051,654,20
SGV057,654,SGV051,654,18
SGV058,654,SGV051,654,18
SGV059,654,SGV051,654,16
SGV060,654,SGV051,654,19
SGV061,654,SGV051,654,25
SGV062,654,SGV051,654,18
SGV063,654,SGV051,654,20
SGV064,654,SGV051,654,9
SGV065,654,SGV051,654,20
SGV066,654,SGV051,654,21
SGV067,654,SGV051,654,22
SGV068,654,SGV051,654,26
SGV069,654,SGV051,654,12
SGV070,654,SGV051,654,19
SGV071,654,SGV051,654,12
SGV072,654,SGV051,654,12
SGV073,654,SGV051,654,19
SGV075,654,SGV051,654,17
SGV077,654,SGV051,654,18
SGV078,654,SGV051,654,17
SGV079,654,SGV051,654,8
SGV080,654,SGV051,654,20
SGV081,0,SGV051,654,10
SGV082,0,SGV051,654,20
SGV002,516,SGV052,654,28410
SGV003,516,SGV052,654,28407
SGV004,654,SGV052,654,101
SGV005,516,SGV052,654,28286
SGV006,516,SGV052,654,29048
SGV007,516,SGV052,654,26307
SGV008,516,SGV052,654,28404
SGV009,516,SGV052,654,28008
SGV010,516,SGV052,654,28403
SGV011,516,SGV052,654,28302
SGV012,516,SGV052,654,26391
SGV013,516,SGV052,654,28379
SGV014,516,SGV052,654,26391
SGV016,516,SGV052,654,28081
SGV017,516,SGV052,654,28453
SGV018,2227,SGV052,654,290
SGV019,516,SGV052,654,28385
SGV020,516,SGV052,654,26175
SGV021,654,SGV052,654,11
SGV022,654,SGV052,654,9
SGV023,654,SGV052,654,13
SGV025,654,SGV052,654,11
SGV026,654,SGV052,654,11
SGV027,0,SGV052,654,12
SGV028,654,SGV052,654,13
SGV029,654,SGV052,654,12
SGV030,654,SGV052,654,16
SGV031,654,SGV052,654,13
SGV032,654,SGV052,654,15
SGV033,654,SGV052,654,15
SGV034,654,SGV052,654,16
SGV035,654,SGV052,654,11
SGV036,654,SGV052,654,11
SGV037,654,SGV052,654,14
SGV038,654,SGV052,654,16
SGV039,654,SGV052,654,10
SGV040,654,SGV052,654,18
SGV041,654,SGV052,654,14
SGV042,654,SGV052,654,14
SGV043,654,SGV052,654,17
SGV044,654,SGV052,654,15
SGV045,654,SGV052,654,17
SGV046,654,SGV052,654,11
SGV047,654,SGV052,654,19
SGV048,654,SGV052,654,11
SGV049,654,SGV052,654,15
SGV050,654,SGV052,654,9
SGV051,654,SGV052,654,18
SGV052,654,SGV052,654,0
SGV053,654,SGV052,654,1
SGV054,654,SGV052,654,11
SGV055,654,SGV052,654,2
SGV056,654,SGV052,654,10
SGV057,654,SGV052,654,8
SGV058,654,SGV052,654,0
SGV059,654,SGV052,654,6
SGV060,654,SGV052,654,21
SGV061,654,SGV052,654,19
SGV062,654,SGV052,654,4
SGV063,654,SGV052,654,14
SGV064,654,SGV052,654,17
SGV065,654,SGV052,654,14
SGV066,654,SGV052,654,15
SGV067,654,SGV052,654,12
SGV068,654,SGV052,654,20
SGV069,654,SGV052,654,18
SGV070,654,SGV052,654,9
SGV071,654,SGV052,654,6
SGV072,654,SGV052,654,14
SGV073,654,SGV052,654,9
SGV075,654,SGV052,654,7
SGV077,654,SGV052,654,8
SGV078,654,SGV052,654,7
SGV079,654,SGV052,654,20
SGV080,654,SGV052,654,10
SGV081,0,SGV052,654,8
SGV082,0,SGV052,654,14
SGV002,516,SGV053,654,28411
SGV003,516,SGV053,654,28408
SGV004,654,SGV053,654,102
SGV005,516,SGV053,654,28287
SGV006,516,SGV053,654,29049
SGV007,516,SGV053,654,26308
SGV008,516,SGV053,654,28405
SGV009,516,SGV053,654,28009
SGV010,516,SGV053,654,28404
SGV011,516,SGV053,654,28303
SGV012,516,SGV053,654,26392
SGV013,516,SGV053,654,28380
SGV014,516,SGV053,654,26392
SGV016,516,SGV053,654,28082
SGV017,516,SGV053,654,28454
SGV018,2227,SGV053,654,291
SGV019,516,SGV053,654,28386
SGV020,516,SGV053,654,26176
SGV021,654,SGV053,654,12
SGV022,654,SGV053,654,10
SGV023,654,SGV053,654,14
SGV025,654,SGV053,654,12
SGV026,654,SGV053,654,12
SGV027,0,SGV053,654,12
SGV028,654,SGV053,654,14
SGV029,654,SGV053,654,12
SGV030,654,SGV053,654,17
SGV031,654,SGV053,654,14
SGV032,654,SGV053,654,16
SGV033,654,SGV053,654,16
SGV034,654,SGV053,654,17
SGV035,654,SGV053,654,12
SGV036,654,SGV053,654,12
SGV037,654,SGV053,654,15
SGV038,654,SGV053,654,17
SGV039,654,SGV053,654,11
SGV040,654,SGV053,654,19
SGV041,654,SGV053,654,15
SGV042,654,SGV053,654,15
SGV043,654,SGV053,654,18
SGV044,654,SGV053,654,16
SGV045,654,SGV053,654,18
SGV046,654,SGV053,654,12
SGV047,654,SGV053,654,20
SGV048,654,SGV053,654,12
SGV049,654,SGV053,654,16
SGV050,654,SGV053,654,10
SGV051,654,SGV053,654,19
SGV052,654,SGV053,654,1
SGV053,654,SGV053,654,0
SGV054,654,SGV053,654,12
SGV055,654,SGV053,654,3
SGV056,654,SGV053,654,11
SGV057,654,SGV053,654,9
SGV058,654,SGV053,654,1
SGV059,654,SGV053,654,7
SGV060,654,SGV053,654,22
SGV061,654,SGV053,654,20
SGV062,654,SGV053,654,5
SGV063,654,SGV053,654,15
SGV064,654,SGV053,654,18
SGV065,654,SGV053,654,15
SGV066,654,SGV053,654,16
SGV067,654,SGV053,654,13
SGV068,654,SGV053,654,21
SGV069,654,SGV053,654,19
SGV070,654,SGV053,654,10
SGV071,654,SGV053,654,7
SGV072,654,SGV053,654,15
SGV073,654,SGV053,654,10
SGV075,654,SGV053,654,8
SGV077,654,SGV053,654,9
SGV078,654,SGV053,654,8
SGV079,654,SGV053,654,21
SGV080,654,SGV053,654,11
SGV081,0,SGV053,654,9
SGV082,0,SGV053,654,15
SGV002,516,SGV054,654,28410
SGV003,516,SGV054,654,28407
SGV004,654,SGV054,654,100
SGV005,516,SGV054,654,28286
SGV006,516,SGV054,654,29047
SGV007,516,SGV054,654,26306
SGV008,516,SGV054,654,28404
SGV009,516,SGV054,654,28008
SGV010,516,SGV054,654,28403
SGV011,516,SGV054,654,28302
SGV012,516,SGV054,654,26390
SGV013,516,SGV054,654,28379
SGV014,516,SGV054,654,26389
SGV016,516,SGV054,654,28080
SGV017,516,SGV054,654,28453
SGV018,2227,SGV054,654,290
SGV019,516,SGV054,654,28385
SGV020,516,SGV054,654,26173
SGV021,654,SGV054,654,2
SGV022,654,SGV054,654,12
SGV023,654,SGV054,654,12
SGV025,654,SGV054,654,2
SGV026,654,SGV054,654,2
SGV027,0,SGV054,654,12
SGV028,654,SGV054,654,12
SGV029,654,SGV054,654,3
SGV030,654,SGV054,654,7
SGV031,654,SGV054,654,12
SGV032,654,SGV054,654,14
SGV033,654,SGV054,654,6
SGV034,654,SGV054,654,15
SGV035,654,SGV054,654,2
SGV036,654,SGV054,654,2
SGV037,654,SGV054,654,5
SGV038,654,SGV054,654,15
SGV039,654,SGV054,654,1
SGV040,654,SGV054,654,15
SGV041,654,SGV054,654,5
SGV042,654,SGV054,654,13
SGV043,654,SGV054,654,8
SGV044,654,SGV054,654,6
SGV045,654,SGV054,654,16
SGV046,654,SGV054,654,14
SGV047,654,SGV054,654,10
SGV048,654,SGV054,654,13
SGV049,654,SGV054,654,14
SGV050,654,SGV054,654,12
SGV051,654,SGV054,654,17
SGV052,654,SGV054,654,11
SGV053,654,SGV054,654,12
SGV054,654,SGV054,654,0
SGV055,654,SGV054,654,12
SGV056,654,SGV054,654,13
SGV057,654,SGV054,654,11
SGV058,654,SGV054,654,11
SGV059,654,SGV054,654,9
SGV060,654,SGV054,654,20
SGV061,654,SGV054,654,18
SGV062,654,SGV054,654,9
SGV063,654,SGV054,654,5
SGV064,654,SGV054,654,16
SGV065,654,SGV054,654,13
SGV066,654,SGV054,654,6
SGV067,654,SGV054,654,15
SGV068,654,SGV054,654,11
SGV069,654,SGV054,654,17
SGV070,654,SGV054,654,12
SGV071,654,SGV054,654,5
SGV072,654,SGV054,654,13
SGV073,654,SGV054,654,12
SGV075,654,SGV054,654,10
SGV077,654,SGV054,654,11
SGV078,654,SGV054,654,10
SGV079,654,SGV054,654,19
SGV080,654,SGV054,654,13
SGV081,0,SGV054,654,6
SGV082,0,SGV054,654,6
SGV002,516,SGV055,654,28372
SGV003,516,SGV055,654,28369
SGV004,654,SGV055,654,102
SGV005,516,SGV055,654,28248
SGV006,516,SGV055,654,29010
SGV007,516,SGV055,654,26270
SGV008,516,SGV055,654,28366
SGV009,516,SGV055,654,27970
SGV010,516,SGV055,654,28365
SGV011,516,SGV055,654,28264
SGV012,516,SGV055,654,26353
SGV013,516,SGV055,654,28341
SGV014,516,SGV055,654,26353
SGV016,516,SGV055,654,28082
SGV017,516,SGV055,654,28415
SGV018,2227,SGV055,654,291
SGV019,516,SGV055,654,28347
SGV020,516,SGV055,654,26176
SGV021,654,SGV055,654,12
SGV022,654,SGV055,654,11
SGV023,654,SGV055,654,15
SGV025,654,SGV055,654,12
SGV026,654,SGV055,654,12
SGV027,0,SGV055,654,14
SGV028,654,SGV055,654,15
SGV029,654,SGV055,654,13
SGV030,654,SGV055,654,17
SGV031,654,SGV055,654,15
SGV032,654,SGV055,654,17
SGV033,654,SGV055,654,16
SGV034,654,SGV055,654,18
SGV035,654,SGV055,654,12
SGV036,654,SGV055,654,12
SGV037,654,SGV055,654,15
SGV038,654,SGV055,654,18
SGV039,654,SGV055,654,11
SGV040,654,SGV055,654,19
SGV041,654,SGV055,654,15
SGV042,654,SGV055,654,16
SGV043,654,SGV055,654,18
SGV044,654,SGV055,654,16
SGV045,654,SGV055,654,19
SGV046,654,SGV055,654,13
SGV047,654,SGV055,654,20
SGV048,654,SGV055,654,13
SGV049,654,SGV055,654,17
SGV050,654,SGV055,654,11
SGV051,654,SGV055,654,20
SGV052,654,SGV055,654,2
SGV053,654,SGV055,654,3
SGV054,654,SGV055,654,12
SGV055,654,SGV055,654,0
SGV056,654,SGV055,654,12
SGV057,654,SGV055,654,10
SGV058,654,SGV055,654,2
SGV059,654,SGV055,654,8
SGV060,654,SGV055,654,23
SGV061,654,SGV055,654,21
SGV062,654,SGV055,654,5
SGV063,654,SGV055,654,15
SGV064,654,SGV055,654,19
SGV065,654,SGV055,654,16
SGV066,654,SGV055,654,16
SGV067,654,SGV055,654,14
SGV068,654,SGV055,654,21
SGV069,654,SGV055,654,20
SGV070,654,SGV055,654,11
SGV071,654,SGV055,654,8
SGV072,654,SGV055,654,16
SGV073,654,SGV055,654,11
SGV075,654,SGV055,654,9
SGV077,654,SGV055,654,10
SGV078,654,SGV055,654,9
SGV079,654,SGV055,654,22
SGV080,654,SGV055,654,12
SGV081,0,SGV055,654,10
SGV082,0,SGV055,654,16
SGV002,516,SGV056,654,28412
SGV003,516,SGV056,654,28409
SGV004,654,SGV056,654,103
SGV005,516,SGV056,654,28288
SGV006,516,SGV056,654,29050
SGV007,516,SGV056,654,26308
SGV008,516,SGV056,654,28406
SGV009,516,SGV056,654,28010
SGV010,516,SGV056,654,28405
SGV011,516,SGV056,654,28304
SGV012,516,SGV056,654,26392
SGV013,516,SGV056,654,28381
SGV014,516,SGV056,654,26392
SGV016,516,SGV056,654,28083
SGV017,516,SGV056,654,28455
SGV018,2227,SGV056,654,292
SGV019,516,SGV056,654,28387
SGV020,516,SGV056,654,26176
SGV021,654,SGV056,654,13
SGV022,654,SGV056,654,11
SGV023,654,SGV056,654,15
SGV025,654,SGV056,654,13
SGV026,654,SGV056,654,13
SGV027,0,SGV056,654,13
SGV028,654,SGV056,654,15
SGV029,654,SGV056,654,13
SGV030,654,SGV056,654,18
SGV031,654,SGV056,654,15
SGV032,654,SGV056,654,17
SGV033,654,SGV056,654,17
SGV034,654,SGV056,654,18
SGV035,654,SGV056,654,13
SGV036,654,SGV056,654,13
SGV037,654,SGV056,654,16
SGV038,654,SGV056,654,18
SGV039,654,SGV056,654,12
SGV040,654,SGV056,654,20
SGV041,654,SGV056,654,16
SGV042,654,SGV056,654,16
SGV043,654,SGV056,654,19
SGV044,654,SGV056,654,17
SGV045,654,SGV056,654,19
SGV046,654,SGV056,654,13
SGV047,654,SGV056,654,21
SGV048,654,SGV056,654,13
SGV049,654,SGV056,654,17
SGV050,654,SGV056,654,11
SGV051,654,SGV056,654,20
SGV052,654,SGV056,654,10
SGV053,654,SGV056,654,11
SGV054,654,SGV056,654,13
SGV055,654,SGV056,654,12
SGV056,654,SGV056,654,0
SGV057,654,SGV056,654,10
SGV058,654,SGV056,654,10
SGV059,654,SGV056,654,8
SGV060,654,SGV056,654,23
SGV061,654,SGV056,654,21
SGV062,654,SGV056,654,10
SGV063,654,SGV056,654,16
SGV064,654,SGV056,654,19
SGV065,654,SGV056,654,16
SGV066,654,SGV056,654,17
SGV067,654,SGV056,654,14
SGV068,654,SGV056,654,22
SGV069,654,SGV056,654,20
SGV070,654,SGV056,654,11
SGV071,654,SGV056,654,8
SGV072,654,SGV056,654,16
SGV073,654,SGV056,654,5
SGV075,654,SGV056,654,9
SGV077,654,SGV056,654,10
SGV078,654,SGV056,654,9
SGV079,654,SGV056,654,22
SGV080,654,SGV056,654,10
SGV081,0,SGV056,654,10
SGV082,0,SGV056,654,16
SGV002,516,SGV057,654,28410
SGV003,516,SGV057,654,28407
SGV004,654,SGV057,654,101
SGV005,516,SGV057,654,28286
SGV006,516,SGV057,654,29048
SGV007,516,SGV057,654,26308
SGV008,516,SGV057,654,28404
SGV009,516,SGV057,654,28008
SGV010,516,SGV057,654,28403
SGV011,516,SGV057,654,28302
SGV012,516,SGV057,654,26392
SGV013,516,SGV057,654,28379
SGV014,516,SGV057,654,26392
SGV016,516,SGV057,654,28082
SGV017,516,SGV057,654,28453
SGV018,2227,SGV057,654,291
SGV019,516,SGV057,654,28385
SGV020,516,SGV057,654,26176
SGV021,654,SGV057,654,11
SGV022,654,SGV057,654,9
SGV023,654,SGV057,654,13
SGV025,654,SGV057,654,11
SGV026,654,SGV057,654,11
SGV027,0,SGV057,654,12
SGV028,654,SGV057,654,13
SGV029,654,SGV057,654,12
SGV030,654,SGV057,654,16
SGV031,654,SGV057,654,13
SGV032,654,SGV057,654,15
SGV033,654,SGV057,654,15
SGV034,654,SGV057,654,16
SGV035,654,SGV057,654,11
SGV036,654,SGV057,654,11
SGV037,654,SGV057,654,14
SGV038,654,SGV057,654,16
SGV039,654,SGV057,654,10
SGV040,654,SGV057,654,18
SGV041,654,SGV057,654,14
SGV042,654,SGV057,654,14
SGV043,654,SGV057,654,17
SGV044,654,SGV057,654,15
SGV045,654,SGV057,654,17
SGV046,654,SGV057,654,11
SGV047,654,SGV057,654,19
SGV048,654,SGV057,654,11
SGV049,654,SGV057,654,15
SGV050,654,SGV057,654,9
SGV051,654,SGV057,654,18
SGV052,654,SGV057,654,8
SGV053,654,SGV057,654,9
SGV054,654,SGV057,654,11
SGV055,654,SGV057,654,10
SGV056,654,SGV057,654,10
SGV057,654,SGV057,654,0
SGV058,654,SGV057,654,8
SGV059,654,SGV057,654,6
SGV060,654,SGV057,654,21
SGV061,654,SGV057,654,19
SGV062,654,SGV057,654,8
SGV063,654,SGV057,654,14
SGV064,654,SGV057,654,17
SGV065,654,SGV057,654,14
SGV066,654,SGV057,654,15
SGV067,654,SGV057,654,12
SGV068,654,SGV057,654,20
SGV069,654,SGV057,654,18
SGV070,654,SGV057,654,9
SGV071,654,SGV057,654,6
SGV072,654,SGV057,654,14
SGV073,654,SGV057,654,9
SGV075,654,SGV057,654,7
SGV077,654,SGV057,654,8
SGV078,654,SGV057,654,7
SGV079,654,SGV057,654,20
SGV080,654,SGV057,654,10
SGV081,0,SGV057,654,8
SGV082,0,SGV057,654,14
SGV002,516,SGV058,654,28410
SGV003,516,SGV058,654,28407
SGV004,654,SGV058,654,101
SGV005,516,SGV058,654,28286
SGV006,516,SGV058,654,29048
SGV007,516,SGV058,654,26307
SGV008,516,SGV058,654,28404
SGV009,516,SGV058,654,28008
SGV010,516,SGV058,654,28403
SGV011,516,SGV058,654,28302
SGV012,516,SGV058,654,26391
SGV013,516,SGV058,654,28379
SGV014,516,SGV058,654,26391
SGV016,516,SGV058,654,28081
SGV017,516,SGV058,654,28453
SGV018,2227,SGV058,654,290
SGV019,516,SGV058,654,28385
SGV020,516,SGV058,654,26175
SGV021,654,SGV058,654,11
SGV022,654,SGV058,654,9
SGV023,654,SGV058,654,13
SGV025,654,SGV058,654,11
SGV026,654,SGV058,654,11
SGV027,0,SGV058,654,12
SGV028,654,SGV058,654,13
SGV029,654,SGV058,654,12
SGV030,654,SGV058,654,16
SGV031,654,SGV058,654,13
SGV032,654,SGV058,654,15
SGV033,654,SGV058,654,15
SGV034,654,SGV058,654,16
SGV035,654,SGV058,654,11
SGV036,654,SGV058,654,11
SGV037,654,SGV058,654,14
SGV038,654,SGV058,654,16
SGV039,654,SGV058,654,10
SGV040,654,SGV058,654,18
SGV041,654,SGV058,654,14
SGV042,654,SGV058,654,14
SGV043,654,SGV058,654,17
SGV044,654,SGV058,654,15
SGV045,654,SGV058,654,17
SGV046,654,SGV058,654,11
SGV047,654,SGV058,654,19
SGV048,654,SGV058,654,11
SGV049,654,SGV058,654,15
SGV050,654,SGV058,654,9
SGV051,654,SGV058,654,18
SGV052,654,SGV058,654,0
SGV053,654,SGV058,654,1
SGV054,654,SGV058,654,11
SGV055,654,SGV058,654,2
SGV056,654,SGV058,654,10
SGV057,654,SGV058,654,8
SGV058,654,SGV058,654,0
SGV059,654,SGV058,654,6
SGV060,654,SGV058,654,21
SGV061,654,SGV058,654,19
SGV062,654,SGV058,654,4
SGV063,654,SGV058,654,14
SGV064,654,SGV058,654,17
SGV065,654,SGV058,654,14
SGV066,654,SGV058,654,15
SGV067,654,SGV058,654,12
SGV068,654,SGV058,654,20
SGV069,654,SGV058,654,18
SGV070,654,SGV058,654,9
SGV071,654,SGV058,654,6
SGV072,654,SGV058,654,14
SGV073,654,SGV058,654,9
SGV075,654,SGV058,654,7
SGV077,654,SGV058,654,8
SGV078,654,SGV058,654,7
SGV079,654,SGV058,654,20
SGV080,654,SGV058,654,10
SGV081,0,SGV058,654,8
SGV082,0,SGV058,654,14
SGV002,516,SGV059,654,28408
SGV003,516,SGV059,654,28405
SGV004,654,SGV059,654,99
SGV005,516,SGV059,654,28284
SGV006,516,SGV059,654,29046
SGV007,516,SGV059,654,26305
SGV008,516,SGV059,654,28402
SGV009,516,SGV059,654,28006
SGV010,516,SGV059,654,28401
SGV011,516,SGV059,654,28300
SGV012,516,SGV059,654,26389
SGV013,516,SGV059,654,28377
SGV014,516,SGV059,654,26389
SGV016,516,SGV059,654,28079
SGV017,516,SGV059,654,28451
SGV018,2227,SGV059,654,289
SGV019,516,SGV059,654,28383
SGV020,516,SGV059,654,26173
