snp.dists.0.8.2,ST1,variable,ST2,value
SBV272_plate04,377,SBV001_plate05,1499,1030
SBV273_plate04,377,SBV001_plate05,1499,1029
SBV274_plate04,377,SBV001_plate05,1499,1032
SBV275_plate04,377,SBV001_plate05,1499,1034
SBV276_plate04,377,SBV001_plate05,1499,1032
SBV277_plate04,377,SBV001_plate05,1499,1035
SBV278_plate04,377,SBV001_plate05,1499,1030
SBV279_plate04,377,SBV001_plate05,1499,1026
SBV280_plate05,377,SBV001_plate05,1499,1033
SBV281_plate04,377,SBV001_plate05,1499,1030
SBV282_plate04,377,SBV001_plate05,1499,1032
SBV283_plate04,377,SBV001_plate05,1499,1033
SBV284_plate04,377,SBV001_plate05,1499,1030
SBV285_plate04,377,SBV001_plate05,1499,1031
SBV286_plate04,377,SBV001_plate05,1499,1029
SBV287_plate04,377,SBV001_plate05,1499,1032
SBV288_plate04,377,SBV001_plate05,1499,1032
SBV289_plate04,377,SBV001_plate05,1499,1032
SBV290_plate04,377,SBV001_plate05,1499,1028
SBV291_plate04,377,SBV001_plate05,1499,1030
SBV292_plate04,377,SBV001_plate05,1499,1029
SBV293_plate04,377,SBV001_plate05,1499,1033
SBV294_plate04,377,SBV001_plate05,1499,1031
SBV295_plate04,377,SBV001_plate05,1499,1031
SBV296_plate04,377,SBV001_plate05,1499,1032
SBV297_plate04,377,SBV001_plate05,1499,1026
SBV298_plate04,377,SBV001_plate05,1499,1030
SBV299_plate04,377,SBV001_plate05,1499,1033
SBV300_plate04,377,SBV001_plate05,1499,1034
SBV301_plate04,377,SBV001_plate05,1499,1031
SBV302_plate04,377,SBV001_plate05,1499,1032
SBV304_plate04,2640,SBV001_plate05,1499,966
SBV305_plate04,377,SBV001_plate05,1499,1036
SBV306_plate04,377,SBV001_plate05,1499,1030
SBV307_plate04,377,SBV001_plate05,1499,1032
SBV308_plate04,377,SBV001_plate05,1499,1031
SBV310_plate04,377,SBV001_plate05,1499,1031
SBV311_plate04,377,SBV001_plate05,1499,1034
SBV312_plate04,377,SBV001_plate05,1499,1028
SBV313_plate04,377,SBV001_plate05,1499,1006
SBV314_plate04,377,SBV001_plate05,1499,1025
SBV315_plate04,377,SBV001_plate05,1499,1034
SBV316_plate04,377,SBV001_plate05,1499,1035
SBV317_plate04,377,SBV001_plate05,1499,1033
SBV318_plate04,377,SBV001_plate05,1499,1028
SBV319_plate04,377,SBV001_plate05,1499,1034
SBV320_plate04,377,SBV001_plate05,1499,1027
SBV321_plate04,377,SBV001_plate05,1499,1031
SBV322_plate04,377,SBV001_plate05,1499,1030
SBV323_plate04,377,SBV001_plate05,1499,1032
SBV324_plate04,377,SBV001_plate05,1499,1031
SBV325_plate04,377,SBV001_plate05,1499,1027
SBV326_plate04,377,SBV001_plate05,1499,1037
SBV327_plate04,377,SBV001_plate05,1499,1027
SBV328_plate04,377,SBV001_plate05,1499,1026
SBV329_plate04,377,SBV001_plate05,1499,1034
SBV330_plate04,377,SBV001_plate05,1499,1027
SBV331_plate04,377,SBV001_plate05,1499,1031
SBV332_plate04,377,SBV001_plate05,1499,1027
SBV333_plate04,377,SBV001_plate05,1499,1025
SBV334_plate04,377,SBV001_plate05,1499,1031
SBV335_plate04,377,SBV001_plate05,1499,1027
SBV336_plate04,377,SBV001_plate05,1499,1027
SBV337_plate04,377,SBV001_plate05,1499,1026
SBV338_plate04,377,SBV001_plate05,1499,1031
SBV339_plate04,377,SBV001_plate05,1499,1032
SBV340_plate04,377,SBV001_plate05,1499,1031
SBV341_plate04,377,SBV001_plate05,1499,1032
SBV342_plate04,2640,SBV001_plate05,1499,966
SBV343_plate04,377,SBV001_plate05,1499,1034
SBV344_plate04,377,SBV001_plate05,1499,1032
SBV345_plate04,377,SBV001_plate05,1499,1031
SBV347_plate04,377,SBV001_plate05,1499,1030
SBV348_plate04,377,SBV001_plate05,1499,1028
SBV349_plate04,377,SBV001_plate05,1499,1025
SBV350_plate04,377,SBV001_plate05,1499,1033
SBV351_plate04,377,SBV001_plate05,1499,1031
SBV352_plate04,377,SBV001_plate05,1499,1034
SBV353_plate04,377,SBV001_plate05,1499,1036
SBV354_plate04,377,SBV001_plate05,1499,1029
SBV355_plate04,377,SBV001_plate05,1499,1030
SBV356_plate04,377,SBV001_plate05,1499,1028
SBV357_plate04,377,SBV001_plate05,1499,1032
SBV358_plate04,377,SBV001_plate05,1499,1033
SBV359_plate04,377,SBV001_plate05,1499,1033
SBV361_plate04,377,SBV001_plate05,1499,1029
SBV362_plate04,377,SBV001_plate05,1499,1037
SBV363_plate04,377,SBV001_plate05,1499,1032
SBV364_plate04,377,SBV001_plate05,1499,1032
SBV365_plate04,377,SBV001_plate05,1499,1032
SBV366_plate04,377,SBV001_plate05,1499,1032
SBV367_plate04,377,SBV001_plate05,1499,1036
SBV368_plate04,377,SBV001_plate05,1499,1032
SBV369_plate04,377,SBV001_plate05,1499,1036
SBV370_plate05,377,SBV001_plate05,1499,1031
SBV371_plate05,377,SBV001_plate05,1499,1028
SBV372_plate05,377,SBV001_plate05,1499,1035
SBV373_plate05,377,SBV001_plate05,1499,1024
SBV374_plate05,377,SBV001_plate05,1499,1035
SBV375_plate05,377,SBV001_plate05,1499,1030
SBV376_plate05,377,SBV001_plate05,1499,1032
Reference,377,SBV002_plate01,1499,1269
SBV001_plate05,1499,SBV002_plate01,1499,1134
SBV002_plate01,1499,SBV002_plate01,1499,0
SBV003_plate01,1499,SBV002_plate01,1499,1241
SBV004_plate01,1499,SBV002_plate01,1499,1210
SBV005_plate01,377,SBV002_plate01,1499,1269
SBV006_plate01,1499,SBV002_plate01,1499,1196
SBV007_plate01,377,SBV002_plate01,1499,1292
SBV008_plate01,1499,SBV002_plate01,1499,1247
SBV009_plate01,1499,SBV002_plate01,1499,1269
SBV010_plate01,377,SBV002_plate01,1499,1261
SBV011_plate01,377,SBV002_plate01,1499,1277
SBV012_plate01,1499,SBV002_plate01,1499,1127
SBV013_plate01,1499,SBV002_plate01,1499,1122
SBV014_plate01,1499,SBV002_plate01,1499,1273
SBV015_plate01,1499,SBV002_plate01,1499,1272
SBV016_plate01,8346,SBV002_plate01,1499,1316
SBV017_plate01,1058,SBV002_plate01,1499,1217
SBV018_plate01,1499,SBV002_plate01,1499,30
SBV019_plate01,377,SBV002_plate01,1499,1269
SBV020_plate01,1499,SBV002_plate01,1499,1127
SBV021_plate01,377,SBV002_plate01,1499,1277
SBV022_plate01,377,SBV002_plate01,1499,1286
SBV023_plate01,377,SBV002_plate01,1499,1291
SBV024_plate01,377,SBV002_plate01,1499,1269
SBV025_plate01,377,SBV002_plate01,1499,1288
SBV026_plate01,2640,SBV002_plate01,1499,1206
SBV027_plate01,377,SBV002_plate01,1499,1287
SBV028_plate01,1499,SBV002_plate01,1499,1121
SBV029_plate01,377,SBV002_plate01,1499,1274
SBV030_plate01,377,SBV002_plate01,1499,1290
SBV031_plate01,1499,SBV002_plate01,1499,1124
SBV032_plate01,377,SBV002_plate01,1499,1267
SBV033_plate01,377,SBV002_plate01,1499,1292
SBV035_plate01,377,SBV002_plate01,1499,1289
SBV036_plate01,377,SBV002_plate01,1499,1290
SBV037_plate01,377,SBV002_plate01,1499,1282
SBV038_plate01,377,SBV002_plate01,1499,1289
SBV039_plate01,377,SBV002_plate01,1499,1293
SBV040_plate03,377,SBV002_plate01,1499,1294
SBV041_plate01,377,SBV002_plate01,1499,1291
SBV042_plate01,377,SBV002_plate01,1499,1290
SBV043_plate01,377,SBV002_plate01,1499,1294
SBV044_plate01,377,SBV002_plate01,1499,1293
SBV045_plate01,377,SBV002_plate01,1499,1290
SBV046_plate01,377,SBV002_plate01,1499,1292
SBV047_plate01,377,SBV002_plate01,1499,1291
SBV048_plate01,377,SBV002_plate01,1499,1290
SBV049_plate01,377,SBV002_plate01,1499,1290
SBV050_plate01,377,SBV002_plate01,1499,1292
SBV051_plate01,377,SBV002_plate01,1499,1290
SBV052_plate01,377,SBV002_plate01,1499,1293
SBV053_plate01,377,SBV002_plate01,1499,1289
SBV054_plate01,377,SBV002_plate01,1499,1292
SBV055_plate01,377,SBV002_plate01,1499,1293
SBV056_plate01,-,SBV002_plate01,1499,1291
SBV057_plate01,377,SBV002_plate01,1499,1288
SBV058_plate01,377,SBV002_plate01,1499,1294
SBV059_plate01,377,SBV002_plate01,1499,1291
SBV060_plate01,377,SBV002_plate01,1499,1274
SBV061_plate01,377,SBV002_plate01,1499,1291
SBV062_plate01,377,SBV002_plate01,1499,1292
SBV063_plate01,377,SBV002_plate01,1499,1287
SBV064_plate01,377,SBV002_plate01,1499,1291
SBV065_plate03,377,SBV002_plate01,1499,1292
SBV067_plate01,377,SBV002_plate01,1499,1292
SBV068_plate01,377,SBV002_plate01,1499,1293
SBV069_plate01,377,SBV002_plate01,1499,1291
SBV070_plate01,377,SBV002_plate01,1499,1292
SBV071_plate01,377,SBV002_plate01,1499,1290
SBV072_plate02,377,SBV002_plate01,1499,1298
SBV073_plate03,377,SBV002_plate01,1499,1293
SBV074_plate03,377,SBV002_plate01,1499,1291
SBV075_plate02,377,SBV002_plate01,1499,1294
SBV076_plate02,377,SBV002_plate01,1499,1289
SBV077_plate02,377,SBV002_plate01,1499,1291
SBV078_plate02,377,SBV002_plate01,1499,1294
SBV079_plate02,377,SBV002_plate01,1499,1291
SBV080_plate02,377,SBV002_plate01,1499,1292
SBV081_plate02,377,SBV002_plate01,1499,1290
SBV082_plate02,377,SBV002_plate01,1499,1291
SBV083_plate02,377,SBV002_plate01,1499,1291
SBV084_plate02,377,SBV002_plate01,1499,1290
SBV085_plate03,377,SBV002_plate01,1499,1292
SBV086_plate02,8346,SBV002_plate01,1499,1314
SBV087_plate02,377,SBV002_plate01,1499,1293
SBV088_plate02,377,SBV002_plate01,1499,1296
SBV089_plate02,377,SBV002_plate01,1499,1292
SBV090_plate02,377,SBV002_plate01,1499,1291
SBV091_plate02,377,SBV002_plate01,1499,1293
SBV092_plate02,377,SBV002_plate01,1499,1291
SBV093_plate02,377,SBV002_plate01,1499,1292
SBV094_plate02,377,SBV002_plate01,1499,1292
SBV095_plate02,377,SBV002_plate01,1499,1293
SBV096_plate02,377,SBV002_plate01,1499,1290
SBV097_plate02,377,SBV002_plate01,1499,1290
SBV098_plate02,377,SBV002_plate01,1499,1292
SBV099_plate02,377,SBV002_plate01,1499,1288
SBV100_plate02,377,SBV002_plate01,1499,1294
SBV101_plate02,377,SBV002_plate01,1499,1291
SBV102_plate02,377,SBV002_plate01,1499,1297
SBV103_plate02,377,SBV002_plate01,1499,1293
SBV104_plate02,377,SBV002_plate01,1499,1293
SBV105_plate02,377,SBV002_plate01,1499,1293
SBV106_plate02,377,SBV002_plate01,1499,1291
SBV107_plate02,377,SBV002_plate01,1499,1294
SBV108_plate02,377,SBV002_plate01,1499,1291
SBV109_plate02,377,SBV002_plate01,1499,1296
SBV110_plate02,377,SBV002_plate01,1499,1295
SBV111_plate02,377,SBV002_plate01,1499,1292
SBV112_plate02,377,SBV002_plate01,1499,1290
SBV113_plate02,377,SBV002_plate01,1499,1295
SBV114_plate02,377,SBV002_plate01,1499,1292
SBV115_plate02,377,SBV002_plate01,1499,1292
SBV116_plate02,377,SBV002_plate01,1499,1294
SBV117_plate02,377,SBV002_plate01,1499,1292
SBV118_plate02,377,SBV002_plate01,1499,1291
SBV119_plate02,377,SBV002_plate01,1499,1294
SBV120_plate02,1499,SBV002_plate01,1499,1129
SBV121_plate02,377,SBV002_plate01,1499,1292
SBV122_plate02,377,SBV002_plate01,1499,1295
SBV123_plate02,377,SBV002_plate01,1499,1292
SBV124_plate02,377,SBV002_plate01,1499,1292
SBV125_plate02,377,SBV002_plate01,1499,1292
SBV126_plate03,377,SBV002_plate01,1499,1291
SBV127_plate02,377,SBV002_plate01,1499,1292
SBV128_plate02,377,SBV002_plate01,1499,1292
SBV130_plate02,377,SBV002_plate01,1499,1294
SBV131_plate03,377,SBV002_plate01,1499,1291
SBV132_plate02,377,SBV002_plate01,1499,1293
SBV133_plate02,377,SBV002_plate01,1499,1297
SBV134_plate02,377,SBV002_plate01,1499,1292
SBV135_plate02,377,SBV002_plate01,1499,1287
SBV136_plate02,377,SBV002_plate01,1499,1293
SBV137_plate03,377,SBV002_plate01,1499,1294
SBV138_plate02,377,SBV002_plate01,1499,1294
SBV139_plate02,377,SBV002_plate01,1499,1294
SBV140_plate02,377,SBV002_plate01,1499,1290
SBV141_plate02,377,SBV002_plate01,1499,1292
SBV142_plate02,377,SBV002_plate01,1499,1292
SBV143_plate02,377,SBV002_plate01,1499,1290
SBV144_plate02,377,SBV002_plate01,1499,1297
SBV145_plate02,377,SBV002_plate01,1499,1293
SBV146_plate02,377,SBV002_plate01,1499,1294
SBV147_plate02,377,SBV002_plate01,1499,1293
SBV148_plate02,377,SBV002_plate01,1499,1292
SBV149_plate03,377,SBV002_plate01,1499,1294
SBV150_plate02,377,SBV002_plate01,1499,1292
SBV151_plate02,377,SBV002_plate01,1499,1292
SBV152_plate02,377,SBV002_plate01,1499,1295
SBV153_plate02,377,SBV002_plate01,1499,1287
SBV154_plate03,377,SBV002_plate01,1499,1295
SBV155_plate03,377,SBV002_plate01,1499,1290
SBV156_plate02,377,SBV002_plate01,1499,1297
SBV157_plate02,377,SBV002_plate01,1499,1294
SBV158_plate02,377,SBV002_plate01,1499,1293
SBV159_plate02,377,SBV002_plate01,1499,1296
SBV160_plate02,377,SBV002_plate01,1499,1295
SBV161_plate02,377,SBV002_plate01,1499,1296
SBV162_plate02,377,SBV002_plate01,1499,1293
SBV163_plate02,377,SBV002_plate01,1499,1294
SBV164_plate02,377,SBV002_plate01,1499,1293
SBV165_plate02,377,SBV002_plate01,1499,1297
SBV166_plate02,377,SBV002_plate01,1499,1292
SBV167_plate02,377,SBV002_plate01,1499,1292
SBV168_plate02,377,SBV002_plate01,1499,1293
SBV169_plate02,377,SBV002_plate01,1499,1293
SBV170_plate02,377,SBV002_plate01,1499,1299
SBV171_plate02,377,SBV002_plate01,1499,1290
SBV172_plate02,377,SBV002_plate01,1499,1294
SBV173_plate02,377,SBV002_plate01,1499,1290
SBV174_plate02,377,SBV002_plate01,1499,1293
SBV175_plate02,377,SBV002_plate01,1499,1290
SBV176_plate02,377,SBV002_plate01,1499,1299
SBV177_plate03,377,SBV002_plate01,1499,1294
SBV178_plate03,377,SBV002_plate01,1499,1297
SBV179_plate03,377,SBV002_plate01,1499,1294
SBV180_plate03,377,SBV002_plate01,1499,1292
SBV181_plate03,377,SBV002_plate01,1499,1296
SBV183_plate03,377,SBV002_plate01,1499,1292
SBV184_plate03,377,SBV002_plate01,1499,1295
SBV185_plate03,377,SBV002_plate01,1499,1294
SBV186_plate03,377,SBV002_plate01,1499,1296
SBV187_plate03,377,SBV002_plate01,1499,1292
SBV188_plate03,377,SBV002_plate01,1499,1294
SBV189_plate03,377,SBV002_plate01,1499,1291
SBV190_plate03,377,SBV002_plate01,1499,1293
SBV191_plate03,377,SBV002_plate01,1499,1298
SBV192_plate03,377,SBV002_plate01,1499,1287
SBV193_plate03,377,SBV002_plate01,1499,1293
SBV194_plate03,377,SBV002_plate01,1499,1293
SBV195_plate03,377,SBV002_plate01,1499,1293
SBV196_plate03,377,SBV002_plate01,1499,1300
SBV197_plate03,377,SBV002_plate01,1499,1296
SBV198_plate03,377,SBV002_plate01,1499,1285
SBV199_plate03,377,SBV002_plate01,1499,1293
SBV200_plate03,377,SBV002_plate01,1499,1295
SBV201_plate03,377,SBV002_plate01,1499,1295
SBV202_plate03,377,SBV002_plate01,1499,1291
SBV203_plate03,377,SBV002_plate01,1499,1292
SBV204_plate03,377,SBV002_plate01,1499,1298
SBV205_plate03,377,SBV002_plate01,1499,1292
SBV206_plate03,377,SBV002_plate01,1499,1296
SBV207_plate03,377,SBV002_plate01,1499,1291
SBV208_plate03,377,SBV002_plate01,1499,1292
SBV209_plate03,377,SBV002_plate01,1499,1292
SBV210_plate03,377,SBV002_plate01,1499,1291
SBV211_plate03,377,SBV002_plate01,1499,1295
SBV212_plate03,377,SBV002_plate01,1499,1298
SBV213_plate03,377,SBV002_plate01,1499,1292
SBV214_plate03,377,SBV002_plate01,1499,1294
SBV215_plate03,1499,SBV002_plate01,1499,1253
SBV216_plate03,377,SBV002_plate01,1499,1297
SBV217_plate03,377,SBV002_plate01,1499,1296
SBV218_plate05,377,SBV002_plate01,1499,1289
SBV219_plate03,377,SBV002_plate01,1499,1292
SBV220_plate03,377,SBV002_plate01,1499,1295
SBV221_plate03,377,SBV002_plate01,1499,1292
SBV222_plate03,377,SBV002_plate01,1499,1289
SBV223_plate03,8346,SBV002_plate01,1499,1317
SBV224_plate03,377,SBV002_plate01,1499,1290
SBV225_plate03,377,SBV002_plate01,1499,1294
SBV226_plate03,377,SBV002_plate01,1499,1294
SBV227_plate03,377,SBV002_plate01,1499,1297
SBV228_plate03,377,SBV002_plate01,1499,1292
SBV229_plate03,377,SBV002_plate01,1499,1292
SBV230_plate03,377,SBV002_plate01,1499,1295
SBV231_plate03,377,SBV002_plate01,1499,1296
SBV232_plate03,377,SBV002_plate01,1499,1293
SBV233_plate03,377,SBV002_plate01,1499,1296
SBV234_plate05,377,SBV002_plate01,1499,1301
SBV235_plate05,377,SBV002_plate01,1499,1295
SBV236_plate03,377,SBV002_plate01,1499,1296
SBV237_plate03,377,SBV002_plate01,1499,1289
SBV238_plate03,377,SBV002_plate01,1499,1292
SBV239_plate03,377,SBV002_plate01,1499,1291
SBV240_plate05,377,SBV002_plate01,1499,1296
SBV241_plate03,377,SBV002_plate01,1499,1291
SBV242_plate03,377,SBV002_plate01,1499,1297
SBV243_plate03,377,SBV002_plate01,1499,1293
SBV244_plate03,377,SBV002_plate01,1499,1299
SBV245_plate03,377,SBV002_plate01,1499,1294
SBV246_plate03,377,SBV002_plate01,1499,1289
SBV247_plate03,377,SBV002_plate01,1499,1300
SBV248_plate05,1058,SBV002_plate01,1499,1206
SBV249_plate03,377,SBV002_plate01,1499,1293
SBV251_plate03,377,SBV002_plate01,1499,1291
SBV252_plate03,377,SBV002_plate01,1499,1296
SBV253_plate03,377,SBV002_plate01,1499,1291
SBV254_plate03,377,SBV002_plate01,1499,1282
SBV255_plate03,377,SBV002_plate01,1499,1294
SBV256_plate03,377,SBV002_plate01,1499,1298
SBV257_plate05,377,SBV002_plate01,1499,1295
SBV258_plate03,377,SBV002_plate01,1499,1295
SBV259_plate03,377,SBV002_plate01,1499,1295
SBV260_plate03,377,SBV002_plate01,1499,1295
SBV261_plate03,377,SBV002_plate01,1499,1291
SBV262_plate03,377,SBV002_plate01,1499,1293
SBV263_plate03,377,SBV002_plate01,1499,1296
SBV265_plate03,377,SBV002_plate01,1499,1295
SBV266_plate03,377,SBV002_plate01,1499,1292
SBV267_plate03,377,SBV002_plate01,1499,1294
SBV268_plate03,377,SBV002_plate01,1499,1295
SBV269_plate05,377,SBV002_plate01,1499,1296
SBV270_plate04,377,SBV002_plate01,1499,1295
SBV271_plate04,377,SBV002_plate01,1499,1292
SBV272_plate04,377,SBV002_plate01,1499,1294
SBV273_plate04,377,SBV002_plate01,1499,1293
SBV274_plate04,377,SBV002_plate01,1499,1296
SBV275_plate04,377,SBV002_plate01,1499,1296
SBV276_plate04,377,SBV002_plate01,1499,1296
SBV277_plate04,377,SBV002_plate01,1499,1298
SBV278_plate04,377,SBV002_plate01,1499,1294
SBV279_plate04,377,SBV002_plate01,1499,1290
SBV280_plate05,377,SBV002_plate01,1499,1296
SBV281_plate04,377,SBV002_plate01,1499,1294
SBV282_plate04,377,SBV002_plate01,1499,1296
SBV283_plate04,377,SBV002_plate01,1499,1297
SBV284_plate04,377,SBV002_plate01,1499,1294
SBV285_plate04,377,SBV002_plate01,1499,1295
SBV286_plate04,377,SBV002_plate01,1499,1293
SBV287_plate04,377,SBV002_plate01,1499,1296
SBV288_plate04,377,SBV002_plate01,1499,1296
SBV289_plate04,377,SBV002_plate01,1499,1296
SBV290_plate04,377,SBV002_plate01,1499,1292
SBV291_plate04,377,SBV002_plate01,1499,1294
SBV292_plate04,377,SBV002_plate01,1499,1293
SBV293_plate04,377,SBV002_plate01,1499,1296
SBV294_plate04,377,SBV002_plate01,1499,1296
SBV295_plate04,377,SBV002_plate01,1499,1295
SBV296_plate04,377,SBV002_plate01,1499,1295
SBV297_plate04,377,SBV002_plate01,1499,1290
SBV298_plate04,377,SBV002_plate01,1499,1296
SBV299_plate04,377,SBV002_plate01,1499,1298
SBV300_plate04,377,SBV002_plate01,1499,1297
SBV301_plate04,377,SBV002_plate01,1499,1295
SBV302_plate04,377,SBV002_plate01,1499,1296
SBV304_plate04,2640,SBV002_plate01,1499,1212
SBV305_plate04,377,SBV002_plate01,1499,1299
SBV306_plate04,377,SBV002_plate01,1499,1294
SBV307_plate04,377,SBV002_plate01,1499,1295
SBV308_plate04,377,SBV002_plate01,1499,1296
SBV310_plate04,377,SBV002_plate01,1499,1295
SBV311_plate04,377,SBV002_plate01,1499,1296
SBV312_plate04,377,SBV002_plate01,1499,1292
SBV313_plate04,377,SBV002_plate01,1499,1275
SBV314_plate04,377,SBV002_plate01,1499,1289
SBV315_plate04,377,SBV002_plate01,1499,1298
SBV316_plate04,377,SBV002_plate01,1499,1298
SBV317_plate04,377,SBV002_plate01,1499,1297
SBV318_plate04,377,SBV002_plate01,1499,1291
SBV319_plate04,377,SBV002_plate01,1499,1299
SBV320_plate04,377,SBV002_plate01,1499,1291
SBV321_plate04,377,SBV002_plate01,1499,1295
SBV322_plate04,377,SBV002_plate01,1499,1293
SBV323_plate04,377,SBV002_plate01,1499,1295
SBV324_plate04,377,SBV002_plate01,1499,1295
SBV325_plate04,377,SBV002_plate01,1499,1291
SBV326_plate04,377,SBV002_plate01,1499,1301
SBV327_plate04,377,SBV002_plate01,1499,1291
SBV328_plate04,377,SBV002_plate01,1499,1290
SBV329_plate04,377,SBV002_plate01,1499,1298
SBV330_plate04,377,SBV002_plate01,1499,1291
SBV331_plate04,377,SBV002_plate01,1499,1295
SBV332_plate04,377,SBV002_plate01,1499,1291
SBV333_plate04,377,SBV002_plate01,1499,1289
SBV334_plate04,377,SBV002_plate01,1499,1295
SBV335_plate04,377,SBV002_plate01,1499,1291
SBV336_plate04,377,SBV002_plate01,1499,1291
SBV337_plate04,377,SBV002_plate01,1499,1290
SBV338_plate04,377,SBV002_plate01,1499,1295
SBV339_plate04,377,SBV002_plate01,1499,1296
SBV340_plate04,377,SBV002_plate01,1499,1295
SBV341_plate04,377,SBV002_plate01,1499,1296
SBV342_plate04,2640,SBV002_plate01,1499,1212
SBV343_plate04,377,SBV002_plate01,1499,1298
SBV344_plate04,377,SBV002_plate01,1499,1297
SBV345_plate04,377,SBV002_plate01,1499,1295
SBV347_plate04,377,SBV002_plate01,1499,1294
SBV348_plate04,377,SBV002_plate01,1499,1296
SBV349_plate04,377,SBV002_plate01,1499,1289
SBV350_plate04,377,SBV002_plate01,1499,1296
SBV351_plate04,377,SBV002_plate01,1499,1295
SBV352_plate04,377,SBV002_plate01,1499,1298
SBV353_plate04,377,SBV002_plate01,1499,1300
SBV354_plate04,377,SBV002_plate01,1499,1292
SBV355_plate04,377,SBV002_plate01,1499,1294
SBV356_plate04,377,SBV002_plate01,1499,1293
SBV357_plate04,377,SBV002_plate01,1499,1297
SBV358_plate04,377,SBV002_plate01,1499,1297
SBV359_plate04,377,SBV002_plate01,1499,1297
SBV361_plate04,377,SBV002_plate01,1499,1292
SBV362_plate04,377,SBV002_plate01,1499,1301
SBV363_plate04,377,SBV002_plate01,1499,1296
